cod_dane,snapshot_date,cod_establecimiento,nombre_establecimiento,nombre_sede,sede_principal,sector,correo_institucional,direccion,telefono,niveles,zona,cod_dep,nom_dep,cod_mun,nom_mun,cat_mun,mun_pdet,mun_zomac,nom_reg,cod_etc,nom_etc,total_matricula,matricula_prel,estado_fisico,confianza_geo,lat,lon,ausente_desde,first_seen
227361002312,2026-08-29,227361001286,CE MARIA AUXILIADORA DE CUCURRUPI,SEDE COPOMA,N,OFICIAL,\N,COPOMA,985214083,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,33.0,33.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002339,2026-08-29,227361001286,CE MARIA AUXILIADORA DE CUCURRUPI,SEDE LOS PEREA,N,OFICIAL,\N,LOS PEREA,985214084,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,73.0,73.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002347,2026-08-29,227361002347,IE INDÍGENA WOUNAAN DAVID GREGORIO,IE INDÍGENA WOUNAAN DAVID GREGORIO - SEDE PRINCIPAL,N,OFICIAL,\N,RESG UNION BALSALITO,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,559.0,454.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002363,2026-08-29,227361002363,IE INDÍGENA LA UNION,IE INDÍGENA LA UNION - SEDE PRINCIPAL,S,OFICIAL,\N,RESG PICHIMA QUEBRADA,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,217.0,194.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002380,2026-08-29,227361000166,IE MIGUEL ANGEL GUERRERO,SEDE CARMELITA,N,OFICIAL,\N,VDA DE CARMELITA,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,11.0,11.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002398,2026-08-29,227361001995,CE DE POTEDO,SEDE PANAMACITO,N,OFICIAL,\N,PANAMACITO,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,28.0,28.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002410,2026-08-29,227361000727,IE DE PRIMAVERA,SEDE GUINIGUINI,N,OFICIAL,\N,GUINIGUINI,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,18.0,18.0,Afectación parcial,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002428,2026-08-29,227361000727,IE DE PRIMAVERA,SEDE DIPURDU DEL GUAMO,N,OFICIAL,\N,DIPURDU DEL GUAMO,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,5.0,5.0,Sin afectación,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002436,2026-08-29,227361002240,IE MANUEL E RIVAS LOBON,SEDE PAIMADO,N,OFICIAL,\N,PAIMADO,985214110,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27450,MEDIO SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,33.0,33.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002452,2026-08-29,227361000727,IE DE PRIMAVERA,SEDE NEGRIA,N,OFICIAL,\N,NEGRIA,\N,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,8.0,8.0,Sin afectación,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002487,2026-08-29,227361001995,CE DE POTEDO,SEDE TRAPICHE,N,OFICIAL,\N,TRAPICHE,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,6.0,6.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002517,2026-08-29,227001003237,IE BERNARDINO BECERRA RODRIGUEZ,SEDE DE TUADO,N,OFICIAL,\N,TUADO,\N,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,14.0,14.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002541,2026-08-29,227361000816,IE JOAQUIN URRUTIA,SEDE PRINGAMO,N,OFICIAL,\N,CORREG DE PRINGAMO,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27450,MEDIO SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,3.0,3.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002550,2026-08-29,227361001537,IE PUERTO SALAZAR,SEDE BOCA DE LUIS,N,OFICIAL,\N,PUERTO SALAZAR,5214125,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,9.0,9.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002622,2026-08-29,227361002193,IE CACIQUE - NOANAMA,SEDE FUJIADO,N,OFICIAL,FAUSTOJOSEZV@HOTMAIL.COM,VDA FUGIDO,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27450,MEDIO SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,15.0,15.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002631,2026-08-29,227450000013,IE INDÍGENA GENARO OPUA QUIRO,SEDE INDÍGENA DE  MACEDONIA,N,OFICIAL,IE.AIGOQ16@GMAIL.COM,MACEDONIA,985214127,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27450,MEDIO SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,96.0,96.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002649,2026-08-29,427361002478,IE INDÍGENA PITULO CHIVIRICO,SEDE INDÍGENA CLIMACO CONQUISTA,N,OFICIAL,FERCHITO26@HOTMAIL.COM,SAN CRISTOBAL,985224040,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,93.0,91.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
227361002789,2026-08-29,227361001995,CE DE POTEDO,SEDE MONTE BRAVO,N,OFICIAL,\N,VDA MONTE BRAVO,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27450,MEDIO SAN JUAN,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,7.0,7.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227361002843,2026-08-29,327361001515,IE GUSTAVO POSADA,SEDE LOS CHENCHOS,N,OFICIAL,\N,LOS CHENCHOS,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,9.0,9.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
227361002860,2026-08-29,227361001995,CE DE POTEDO,SEDE COCOVE,N,OFICIAL,\N,COCOVE,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27361,ISTMINA,MUNICIPIO,SÍ,SÍ,CHOCÓ,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,11.0,11.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227372000133,2026-08-29,327372000111,IE SAN ROQUE DE LA FRONTERA,SEDE PUNTA ARDITA,N,OFICIAL,\N,VDA PUNTA ARDITA,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,4.0,4.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
227372000249,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,SEDE INDÍGENA DOS BOCAS,S,OFICIAL,\N,DOS BOCAS,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,53.0,53.0,No aporta información,2 - MEDIA,6.8718870002831185,-77.55526800003715,\N,2026-08-29T08:58:23Z
227372000281,2026-08-29,327372000111,IE SAN ROQUE DE LA FRONTERA,SEDE PUNTA PIÑA,N,OFICIAL,\N,VDA PUNTA PIÑA,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,3.0,3.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
227372000354,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,SEDE INDÍGENA DE BUENA VISTA,N,OFICIAL,\N,JURADO,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,49.0,49.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
227372000427,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,SEDE INDÍGENA EYAZAQUE,N,OFICIAL,\N,JURADO,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,34.0,34.0,No aporta información,2 - MEDIA,7.400908045239981,-77.7647927798739,\N,2026-08-29T08:58:23Z
227372000460,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,SEDE INDÍGENA EMBERA DE JUMARA CARRA,N,OFICIAL,\N,JURADO,\N,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,19.0,19.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
227372000486,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,SEDE INDÍGENA DE AGUA CALIENTE DE AMBA PAPATO,N,OFICIAL,\N,JURADO,\N,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,32.0,28.0,No aporta información,2 - MEDIA,7.400000000130349,-77.76472222169991,\N,2026-08-29T08:58:23Z
227372000508,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,SEDE INDÍGENA HIGUERONAL BONGO,N,OFICIAL,\N,HIGUERONAL,\N,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,5.0,5.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227372000516,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,SEDE INDÍGENA CHINCHOCRRE DEQUIA DE CURICHE,N,OFICIAL,\N,CURICHE,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,14.0,14.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227372000524,2026-08-29,227372000524,IE INDÍGENA ULDARICO CHIRIPUA,IE INDÍGENA ULDARICO CHIRIPUA - SEDE PRINCIPAL,N,OFICIAL,\N,DICHARDÍ,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,143.0,136.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227372000532,2026-08-29,227372000532,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ,IE INDÍGENA ARMANDO ACHITO LUBIASA DE NUSSI PURRÚ - SEDE PRINCIPAL,S,OFICIAL,\N,JURADÓ,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,225.0,202.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227372800008,2026-08-29,227372000524,IE INDÍGENA ULDARICO CHIRIPUA,SEDE INDÍGENA JEMPUG DI,N,OFICIAL,\N,COMUNIDAD INDIGENA DE DICHARDI,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,75.0,49.0,No aporta información,2 - MEDIA,7.148629298401013,-77.72346496596445,\N,2026-08-29T08:58:23Z
227372800016,2026-08-29,227372000524,IE INDÍGENA ULDARICO CHIRIPUA,SEDE INDÍGENA ISRAEL CONQUISTA ISMARE,N,OFICIAL,\N,COMUNIDAD INDIGENA SANTA MARIA DE CURICHE,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,41.0,29.0,No aporta información,2 - MEDIA,7.033133075142123,-77.67149448389725,\N,2026-08-29T08:58:23Z
227372800024,2026-08-29,427372000264,CE INDÍGENA OGO PURU,SEDE INDÍGENA LA VICTORIA,N,OFICIAL,\N,COMUNIDAD LA VICTORIA,\N,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27372,JURADÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,27.0,27.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
227413000011,2026-08-29,227413000011,IE BORAUDO,IE BORAUDO - SEDE PRINCIPAL,S,OFICIAL,IE.BORAUDO@SEDCHOCO.GOV.CO,CORREG DE BORAUDO,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,249.0,201.0,No aporta información,2 - MEDIA,5.511722599367009,-76.58589885963752,\N,2026-08-29T08:58:26Z
227413000020,2026-08-29,327413000024,IE ATRATO DE LLORO,SEDE LA PLAYA,N,OFICIAL,\N,LA PLAYA,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,45.0,28.0,Afectación parcial,2 - MEDIA,5.530215960242444,-76.5089106499455,\N,2026-08-29T08:58:25Z
227413000038,2026-08-29,327413000024,IE ATRATO DE LLORO,SEDE GENERAL SANTADER DE LA VUELTA,N,OFICIAL,\N,LA VUELTA,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,4.0,4.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
227413000046,2026-08-29,227413000151,IE MANUEL RODRIGUEZ,SEDE GUAITADO,N,OFICIAL,MAROVILLA07@GMAIL.COM,GUAITADO,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,25.0,12.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000054,2026-08-29,227413000534,IE INDÍGENA DE ALTO CHITRÉ,SEDE INDÍGENA JIGUADO,N,OFICIAL,ENRIQUEBUGAMA@GMAIL.COM,COMUN JIGUADO,\N,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,49.0,49.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000062,2026-08-29,227413000062,CE INDÍGENA CARECUY,CE INDÍGENA CARECUY - SEDE PRINCIPAL,N,OFICIAL,\N,COMUN CARECUY,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,198.0,198.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000089,2026-08-29,227413000011,IE BORAUDO,SEDE PEÑALOZA,N,OFICIAL,IE.BORAUDO@SEDCHOCO.GOV.CO,VDA DE PEÑA LOZA,\N,BÁSICA PRIMARIA,RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,7.0,7.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000097,2026-08-29,327413000024,IE ATRATO DE LLORO,SEDE CANCHIDO,N,OFICIAL,ANDRESCDA@YAHOO.COM,CANCHIDO,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,26.0,13.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
227413000101,2026-08-29,227413000496,CE INDÍGENA DE LANA,SEDE INDÍGENA DE CUMA,N,OFICIAL,CENTROEDUCATIVODIGENADELANA@GMAIL.COM,COMUN CUMA,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,94.0,94.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000127,2026-08-29,327413000024,IE ATRATO DE LLORO,SEDE BOCA DE CAPA,N,OFICIAL,\N,BOCA DE CAPA,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,4.0,4.0,No aporta información,2 - MEDIA,5.5354130998482765,-76.51155085965098,\N,2026-08-29T08:58:25Z
227413000143,2026-08-29,327413000024,IE ATRATO DE LLORO,SEDE LAS HAMACAS,N,OFICIAL,\N,LAS HAMACAS,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,4.0,4.0,Afectación parcial,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
227413000151,2026-08-29,227413000151,IE MANUEL RODRIGUEZ,IE MANUEL RODRIGUEZ - SEDE PRINCIPAL,S,OFICIAL,MAROVILLA07@GMAIL.COM,VILLA CLARET,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,105.0,98.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:26Z
227413000208,2026-08-29,227413000151,IE MANUEL RODRIGUEZ,SEDE ANTONIA SANTOS DEL LLANO,N,OFICIAL,MAROVILLA07@GMAIL.COM,LLANO,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,10.0,10.0,No aporta información,2 - MEDIA,5.683332999861113,-76.4525000002448,\N,2026-08-29T08:58:23Z
227413000216,2026-08-29,227413000151,IE MANUEL RODRIGUEZ,SEDE BOCA DE TUMUTUMBUDÓ,N,OFICIAL,MAROVILLA07@GMAIL.COM,VDA BOCA DE TUMUTUMBUDO,\N,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,26.0,8.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000267,2026-08-29,227413000151,IE MANUEL RODRIGUEZ,SEDE NIPURDU,N,OFICIAL,MAROVILLA07@GMAIL.COM,CORREG NIPURDU,\N,BÁSICA PRIMARIA,RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,15.0,15.0,No aporta información,2 - MEDIA,5.520452238612164,-76.47336051966916,\N,2026-08-29T08:58:23Z
227413000372,2026-08-29,227413000011,IE BORAUDO,SEDE PLAYA ALTA DOS,N,OFICIAL,IE.BORAUDO@SEDCHOCO.GOV.CO,VDA PLAYA ALTA DOS,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,3.0,3.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000402,2026-08-29,327413000024,IE ATRATO DE LLORO,SEDE SAN JORGE,N,OFICIAL,\N,SAN JORGE,\N,"PREESCOLAR,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,1.0,1.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:25Z
227413000411,2026-08-29,227413000437,IE INDÍGENA DE PLAYON,SEDE INDÍGENA MUMBU,N,OFICIAL,\N,COMUN MUMBU,\N,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,41.0,41.0,No aporta información,2 - MEDIA,5.649999999596163,-76.39972200011086,\N,2026-08-29T08:58:23Z
227413000437,2026-08-29,227413000437,IE INDÍGENA DE PLAYON,IE INDÍGENA DE PLAYON - SEDE PRINCIPAL,N,OFICIAL,\N,COMUN PLAYON,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,591.0,591.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
227413000453,2026-08-29,227413000151,IE MANUEL RODRIGUEZ,SEDE CURRUPA,N,OFICIAL,MAROVILLA07@GMAIL.COM,CURRUPA,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",RURAL,27,CHOCÓ,27413,LLORÓ,MUNICIPIO,NO,NO,NO APLICA,3789,SECRETARÍA DE EDUCACIÓN DE CHOCÓ,15.0,15.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:23Z
